PROJ_ID,ORG_ID,POOL_NO,ALLOC_GRP_NO,ACCT_ID,FY_CD,MODIFIED_BY,TIME_STAMP,BURD_AMT,ALLOW_BURD_AMT,COM_AMT,COM_ALLOW_AMT,ROWVERSION,COMPANY_ID,DISC_AMT
010106.001.011.002.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1720.88,1720.88,0,0,0,1,0
010111.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,12685.46,12685.46,0,0,0,1,0
BP0000.002.004,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,84.99,0,0,0,0,1,0
010105.003.002.009.003,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.012.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2138.79,2138.79,0,0,0,1,0
010105.003.002.010.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,5692.88,5692.88,0,0,0,1,0
010301.002.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.003.009,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,543.11,0,0,0,0,1,0
011101.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,216.75,216.75,0,0,0,1,0
020101.003.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,15416.37,0,0,0,0,1,0
020110.000.003.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5778.77,5778.77,0,0,0,1,0
020110.000.003.006,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,4333.15,4333.15,0,0,0,1,0
020602.001.001.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,623.16,0,0,0,0,1,0
010803.000.002.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.008.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,56838.44,56838.44,0,0,0,1,0
010106.001.008.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,78979.3,78979.3,0,0,0,1,0
020110.000.001.004.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3002.61,0,0,0,0,1,0
010107.00A.003.004.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,214.77,214.77,0,0,0,1,0
020101.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1360.83,0,0,0,0,1,0
020401.001.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2809.56,2809.56,0,0,0,1,0
010106.001.011.003.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.27,0.27,0,0,0,1,0
010105.003.002.003.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,85.16,85.16,0,0,0,1,0
010105.004.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1460.22,1460.22,0,0,0,1,0
010105.004.002.001.003,1.01.01,110,1,1000-000,2016,JLAPINGTON,2017-06-28,991.74,991.74,0,0,0,1,0
010603.000.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010602.000.004,1.01,175,1,1020-000,2016,JLAPINGTON,2017-06-28,30850,30850,0,0,0,1,0
010106.001.008.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,753.59,753.59,0,0,0,1,0
010102.002.011.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2759.44,2759.44,0,0,0,1,0
010802.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010102.002.013.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,232.33,232.33,0,0,0,1,0
010106.001.011.008.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1257.5,1257.5,0,0,0,1,0
010106.001.011.010.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10500.83,10500.83,0,0,0,1,0
020101.003.006,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,607.7,0,0,0,0,1,0
010102.002.010.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2587.67,2587.67,0,0,0,1,0
010105.003.002.004.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,58.12,0,0,0,0,1,0
010106.001.011.002.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,215.87,215.87,0,0,0,1,0
010106.001.008.006,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1689.1,1689.1,0,0,0,1,0
020101.003.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,77.66,0,0,0,0,1,0
020110.000.003.017,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3936.43,3936.43,0,0,0,1,0
010105.003.002.005.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,282.61,282.61,0,0,0,1,0
010803.000.001.001.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,34711.24,0,0,0,0,1,0
000800.00R,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,8148.79,0,0,0,0,1,0
010106.001.011.011.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.29,0.29,0,0,0,1,0
010107.00A.003.002.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,15.81,15.81,0,0,0,1,0
BP0000.008.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,2671,0,0,0,0,1,0
010107.00A.002.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1215.54,1215.54,0,0,0,1,0
010107.00A.004.000.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,15793.75,15793.75,0,0,0,1,0
010105.003.002.003.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1265.52,1265.52,0,0,0,1,0
010106.001.011.013.000,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1120.2,1120.2,0,0,0,1,0
020103.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,6715.23,0,0,0,0,1,0
BP0000.005.001,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.011.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,4.41,4.41,0,0,0,1,0
020101.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010108.000.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,4.39,4.39,0,0,0,1,0
020101.003.018,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,20.59,0,0,0,0,1,0
010105.004.001.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.010.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1685.36,1685.36,0,0,0,1,0
010106.001.008.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,138994.28,138994.28,0,0,0,1,0
020101.001.010,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12.36,0,0,0,0,1,0
020101.003.022,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,77.74,0,0,0,0,1,0
010105.003.002.001.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,37.59,37.59,0,0,0,1,0
020101.002.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1464,0,0,0,0,1,0
020110.000.003.008,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,3137.35,3137.35,0,0,0,1,0
010802.002.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3131.9,3131.9,0,0,0,1,0
010105.004.001.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,551.01,551.01,0,0,0,1,0
010106.001.008.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,501.79,501.79,0,0,0,1,0
010301.001.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,40.26,40.26,0,0,0,1,0
020602.001.003.000,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,6.59,0,0,0,0,1,0
010102.002.011.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3948.21,3948.21,0,0,0,1,0
010802.000.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,142.02,142.02,0,0,0,1,0
010804.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,55422.16,0,0,0,0,1,0
010803.000.001.001.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,67.97,0,0,0,0,1,0
010102.02A.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3058.97,3058.97,0,0,0,1,0
010106.001.011.012.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,385.75,385.75,0,0,0,1,0
010301.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,5962.6,5962.6,0,0,0,1,0
010603.000.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,73117.19,73117.19,0,0,0,1,0
020110.000.005.001,1.01,175,1,1010-025,2016,JLAPINGTON,2017-06-28,48.78,14.47,0,0,0,1,0
010102.002.011.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2151.06,2151.06,0,0,0,1,0
010105.003.002.003.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2178.76,2178.76,0,0,0,1,0
010106.001.011.010.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,237.83,237.83,0,0,0,1,0
020109.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,33406.31,0,0,0,0,1,0
010802.001.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020110.000.001,1.01,160,1,1120-999,2016,JLAPINGTON,2017-06-28,5848.35,0,0,0,0,1,0
010102.002.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,926.51,926.51,0,0,0,1,0
010106.001.011.003.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3340.74,3340.74,0,0,0,1,0
020602.003.000.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1281.57,0,0,0,0,1,0
010106.001.011.010.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.29,0.29,0,0,0,1,0
020110.000.003.018,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,400.96,0,0,0,0,1,0
020110.000.003,1.01,175,1,1100-999,2016,JLAPINGTON,2017-06-28,102.01,0,0,0,0,1,0
BP0000.007.001,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.002.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,193.21,193.21,0,0,0,1,0
011201.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,61.39,61.39,0,0,0,1,0
010603.000.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,12583.4,12583.4,0,0,0,1,0
BP0000.003.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,982.12,0,0,0,0,1,0
BP0000.001.009,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.010.005,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,241.42,241.42,0,0,0,1,0
020701.000.001,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010802.000.005,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,30.28,30.28,0,0,0,1,0
020101.003.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,30.91,0,0,0,0,1,0
010804.000.001,1.01,175,1,1100-999,2016,JLAPINGTON,2017-06-28,4.74,0,0,0,0,1,0
010105.003.002.007.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2334.27,2334.27,0,0,0,1,0
010105.003.002.015.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,361.58,361.58,0,0,0,1,0
010106.001.011.010.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2066.56,2066.56,0,0,0,1,0
010108.001.003,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,8687.78,8687.78,0,0,0,1,0
020602.001.002.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1010.98,0,0,0,0,1,0
010803.000.001.001.006,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,2358.31,0,0,0,0,1,0
020101.002.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,379.04,0,0,0,0,1,0
010802.000.005,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010802.001.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010803.000.001.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,31258.56,0,0,0,0,1,0
010803.000.002.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,145.34,0,0,0,0,1,0
020110.000.001.006.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,492.92,0,0,0,0,1,0
010107.00A.003.005.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1269.73,1269.73,0,0,0,1,0
010603.000.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,27343.98,27343.98,0,0,0,1,0
010802.000.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,21801.7,21801.7,0,0,0,1,0
010802.000.003,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,30.55,30.55,0,0,0,1,0
020107.002.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,67728.37,0,0,0,0,1,0
000800.00E,1.01.01,110,1,0800-000,2016,JLAPINGTON,2017-06-28,205134.68,0,0,0,0,1,0
010102.002.001.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,2703.22,2703.22,0,0,0,1,0
010105.003.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,869.69,869.69,0,0,0,1,0
010107.00A.004.000.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,13470.98,13470.98,0,0,0,1,0
010107.00A.004.000.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,28560.6,28560.6,0,0,0,1,0
010301.002.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010803.000.001.001.007,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,10942.26,0,0,0,0,1,0
020101.002.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,29360.2,0,0,0,0,1,0
010602.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,251.26,251.26,0,0,0,1,0
010105.003.002.009.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,11420.73,11420.73,0,0,0,1,0
010108.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2036.22,2036.22,0,0,0,1,0
020110.000.003.013,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1412.23,0,0,0,0,1,0
BP0000.001.007,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,3963.03,0,0,0,0,1,0
010105.003.002.001.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,61.33,61.33,0,0,0,1,0
010603.000.001,1.01,175,1,1010-015,2016,JLAPINGTON,2017-06-28,24.81,24.81,0,0,0,1,0
010106.001.011.012.004,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,42.82,42.82,0,0,0,1,0
020110.000.003.014,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,41065.68,41065.68,0,0,0,1,0
010105.003.001.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,444.69,444.69,0,0,0,1,0
010105.003.002.006.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,40.48,40.48,0,0,0,1,0
020101.001.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,27814.79,0,0,0,0,1,0
020110.000.003.011,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,19175.56,19175.56,0,0,0,1,0
010102.002.008.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,1314.84,1314.84,0,0,0,1,0
020101.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,652.01,0,0,0,0,1,0
BP0000.000.002,1.01.01,120,1,2000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010107.00A.003.002.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3743.24,3743.24,0,0,0,1,0
010105.003.002.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,208.52,208.52,0,0,0,1,0
020110.000.005.001,1.01,160,1,1020-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.008.002,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010802.002.003,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010106.001.011.009.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,5752.85,5752.85,0,0,0,1,0
020101.002.011,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,329.5,0,0,0,0,1,0
020602.001.003.000,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,675.88,0,0,0,0,1,0
020101.003.015,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,168.82,0,0,0,0,1,0
000800.00R,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.001.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,28.88,28.88,0,0,0,1,0
010105.003.002.004.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,90.82,0,0,0,0,1,0
010105.004.001.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,180406.76,180406.76,0,0,0,1,0
010105.004.002.002.003,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1440.82,1440.82,0,0,0,1,0
010106.001.011.003.002,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1698.71,1698.71,0,0,0,1,0
020101.003.004,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,4.06,0,0,0,0,1,0
010105.003.002.006.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,90.78,90.78,0,0,0,1,0
010105.004.002.001.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,20.81,20.81,0,0,0,1,0
010106.001.011.006.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,11.25,11.25,0,0,0,1,0
010106.001.011.015.000,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,11.9,11.9,0,0,0,1,0
020110.000.001.005.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,6724.74,6724.74,0,0,0,1,0
010105.003.002.008.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,96.81,96.81,0,0,0,1,0
010802.002.007,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,460.57,460.57,0,0,0,1,0
020101.002.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1933.17,0,0,0,0,1,0
020110.000.001.006.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,20944.88,20944.88,0,0,0,1,0
010106.001.011.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,4.8,4.8,0,0,0,1,0
010105.003.002.009.004,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.005.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,276.87,276.87,0,0,0,1,0
BP0000.001.006,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,11428.15,0,0,0,0,1,0
BP0000.004.001,1.01.01,110,1,2000-100,2016,JLAPINGTON,2017-06-28,642.61,0,0,0,0,1,0
010106.001.008.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,26027.39,26027.39,0,0,0,1,0
010105.003.002.002.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,530.36,530.36,0,0,0,1,0
010105.004.001.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,3798.67,3798.67,0,0,0,1,0
010108.000.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,17682.33,17682.33,0,0,0,1,0
010802.002.001,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,10929.18,10929.18,0,0,0,1,0
020101.001.009,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1891.38,0,0,0,0,1,0
010106.001.008.005,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1659.31,1659.31,0,0,0,1,0
010107.00A.002.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.29,0.29,0,0,0,1,0
010107.00A.003.002.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,81.28,81.28,0,0,0,1,0
010107.00A.004.000.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,468.86,468.86,0,0,0,1,0
010802.002.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,20717.13,20717.13,0,0,0,1,0
020101.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,314.85,0,0,0,0,1,0
010105.003.002.015.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,406.81,406.81,0,0,0,1,0
000800.00E,1.01.01,300,1,0800-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
020103.001.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,8145.18,0,0,0,0,1,0
010105.003.002.009.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,2269.37,2269.37,0,0,0,1,0
010105.003.002.010.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,23134.38,23134.38,0,0,0,1,0
020110.000.001.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,264564.26,264564.26,0,0,0,1,0
010106.001.011.012.003,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,438.33,438.33,0,0,0,1,0
010803.000.001.001.007,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,5738.88,0,0,0,0,1,0
020101.003.001,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,1844.64,0,0,0,0,1,0
010803.000.002.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,244213.37,0,0,0,0,1,0
010105.003.002.009.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,3.86,3.86,0,0,0,1,0
020110.000.001.004.003,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2310.35,0,0,0,0,1,0
010301.002.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,11340.79,11340.79,0,0,0,1,0
010803.000.002.001,1.01,175,1,1100-999,2016,JLAPINGTON,2017-06-28,5.25,0,0,0,0,1,0
020602.002.001.001,1.01,175,1,1010-015,2016,JLAPINGTON,2017-06-28,91.92,0,0,0,0,1,0
010102.002.001.001,1.01.01,120,1,1000-000,2016,JLAPINGTON,2017-06-28,0,0,0,0,0,1,0
010105.003.002.009.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,32279.92,32279.92,0,0,0,1,0
010105.004.002.001.004,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,51.97,51.97,0,0,0,1,0
010102.02A.004,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,1782.66,1782.66,0,0,0,1,0
020101.002.006,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,11914.16,0,0,0,0,1,0
020110.000.001.004.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,20234.7,20234.7,0,0,0,1,0
010804.000.001,1.01,175,1,1010-999,2016,JLAPINGTON,2017-06-28,65.1,0,0,0,0,1,0
010102.02A.001,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,1040.13,1040.13,0,0,0,1,0
010803.000.001.001.005,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,16180.51,0,0,0,0,1,0
020110.000.003.010,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,36416.05,36416.05,0,0,0,1,0
020110.000.001.004.007,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,355.29,355.29,0,0,0,1,0
020110.000.001.005.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,788.38,788.38,0,0,0,1,0
010106.001.011.011.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,17703.25,17703.25,0,0,0,1,0
020101.001.007,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,797.93,0,0,0,0,1,0
010105.003.002.002.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,2701.02,2701.02,0,0,0,1,0
010105.003.002.009.003,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,33297.31,33297.31,0,0,0,1,0
010105.003.002.010.002,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,958.65,958.65,0,0,0,1,0
010111.001.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,759.06,759.06,0,0,0,1,0
010106.001.011.011.002,1.01,160,1,1100-000,2016,JLAPINGTON,2017-06-28,21.41,21.41,0,0,0,1,0
010106.001.011.011.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,1522.23,1522.23,0,0,0,1,0
010106.001.011.012.001,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,3803.76,3803.76,0,0,0,1,0
010108.000.001,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,0.41,0.41,0,0,0,1,0
BP0000.011.001,1.01.01,110,1,2000-000,2016,JLAPINGTON,2017-06-28,24438.03,0,0,0,0,1,0
020110.000.003.018,1.01.01,121,1,1000-100,2016,JLAPINGTON,2017-06-28,5650.17,5650.17,0,0,0,1,0
010106.001.008.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,9.9,9.9,0,0,0,1,0
010301.002.001,1.01.01,175,1,1000-000,2016,JLAPINGTON,2017-06-28,2736.36,2736.36,0,0,0,1,0
010102.002.015.002,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,4162.44,4162.44,0,0,0,1,0
010105.003.002.003.004,1.01.01,110,1,1000-100,2016,JLAPINGTON,2017-06-28,972.29,972.29,0,0,0,1,0
010802.000.005,1.01.01,175,1,1000-100,2016,JLAPINGTON,2017-06-28,38893.1,38893.1,0,0,0,1,0
010106.001.011.008.002,1.01,175,1,1100-000,2016,JLAPINGTON,2017-06-28,2.44,2.44,0,0,0,1,0
